cycle,recall,precision,recall_10,precision_10,top_mean_1,top_mean_2,top_mean_3,recall_g,precision_g,recall_10_g,precision_10_g,top_mean_1_g,top_mean_2_g,top_mean_3_g,N_init,N_per_cycle,strategy,dms_index,model_type,tmp_path,noise_level,ablang,use_dropout,logit_mode,Training size
6,0.6,0.04,0.7070707070707071,0.4666666666666667,3.9386465882418995,3.476962785960127,3.213715275346639,0.8,0.02666666666666667,0.7070707070707071,0.4666666666666667,4.086709218469154,3.6662955048638914,3.3975780753446516,50,50,ucb,0,sequence,outputs/ucb_0.0/dms_sequence_0_N-50_ini-1,0.0,False,False,False,300
7,0.65,0.037142857142857144,0.7727272727272727,0.43714285714285717,3.9876330652817273,3.5257426020719764,3.261475903763522,0.95,0.03166666666666667,0.7727272727272727,0.43714285714285717,4.088663666847428,3.726386687442904,3.4747185759277515,50,50,ucb,0,sequence,outputs/ucb_0.0/dms_sequence_0_N-50_ini-1,0.0,False,False,False,350
8,0.7,0.035,0.8636363636363636,0.4275,3.9876330652817273,3.5524158670354327,3.3197409544908707,1.0,0.03333333333333333,0.8636363636363636,0.4275,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ucb,0,sequence,outputs/ucb_0.0/dms_sequence_0_N-50_ini-1,0.0,False,False,False,400
9,0.8,0.035555555555555556,0.9242424242424242,0.4066666666666667,4.036460095615709,3.6270472858682554,3.3901673619951875,1.0,0.03333333333333333,0.9242424242424242,0.4066666666666667,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ucb,0,sequence,outputs/ucb_0.0/dms_sequence_0_N-50_ini-1,0.0,False,False,False,450
10,0.9,0.036,0.9747474747474747,0.386,4.047085038489305,3.680735742730554,3.43801212012684,1.0,0.03333333333333333,0.9747474747474747,0.386,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ucb,0,sequence,outputs/ucb_0.0/dms_sequence_0_N-50_ini-1,0.0,False,False,False,500
11,0.95,0.034545454545454546,0.9949494949494949,0.35818181818181816,4.088663666847428,3.726386687442904,3.4747185759277515,1.0,0.03333333333333333,0.9949494949494949,0.35818181818181816,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ucb,0,sequence,outputs/ucb_0.0/dms_sequence_0_N-50_ini-1,0.0,False,False,False,550
12,1.0,0.03333333333333333,1.0,0.33,4.111190018484667,3.7592052125200768,3.505652128750786,,,,,,,,50,50,ucb,0,sequence,outputs/ucb_0.0/dms_sequence_0_N-50_ini-1,0.0,False,False,False,600
1,0.0,0.0,0.0,0.0,-0.40568585575255245,-0.6900549563013574,-0.8305946112127195,0.02711864406779661,0.013333333333333334,0.0,0.0,1.4996259531939307,1.3293341062969644,1.2450932506792778,50,50,ucb,2,sequence,outputs/ucb_1.0/dms_sequence_2_N-50_ini-1,1.0,False,False,False,50
2,0.006779661016949152,0.02,0.0013463480309660047,0.04,1.1736287758119235,0.7717598464471969,0.2210050008363461,0.023728813559322035,0.011666666666666667,0.0013463480309660047,0.04,1.4749221358000681,1.3134048682228925,1.241450216375226,50,50,ucb,2,sequence,outputs/ucb_1.0/dms_sequence_2_N-50_ini-1,1.0,False,False,False,100
3,0.006779661016949152,0.013333333333333334,0.0026926960619320095,0.05333333333333334,1.2950548001454663,1.0906230352572657,0.9973488103983073,0.013559322033898305,0.006666666666666667,0.0026926960619320095,0.05333333333333334,1.4268452249449528,1.260058617459649,1.1837321157555754,50,50,ucb,2,sequence,outputs/ucb_1.0/dms_sequence_2_N-50_ini-1,1.0,False,False,False,150
4,0.006779661016949152,0.01,0.003365870077415012,0.05,1.317229754403058,1.1167402306457728,1.0330873302841965,0.013559322033898305,0.006666666666666667,0.003365870077415012,0.05,1.4225679294191846,1.2547780791306915,1.1819147358774775,50,50,ucb,2,sequence,outputs/ucb_1.0/dms_sequence_2_N-50_ini-1,1.0,False,False,False,200
5,0.006779661016949152,0.008,0.004712218108381017,0.056,1.3273900799034444,1.1399130139224238,1.0592671910373948,0.013559322033898305,0.006666666666666667,0.004712218108381017,0.056,1.4234071719247143,1.2497377097567632,1.172647473746783,50,50,ucb,2,sequence,outputs/ucb_1.0/dms_sequence_2_N-50_ini-1,1.0,False,False,False,250
6,0.006779661016949152,0.006666666666666667,0.0063951531470885226,0.06333333333333334,1.3409086643439874,1.1647606849804455,1.084534104707122,0.01694915254237288,0.008333333333333333,0.0063951531470885226,0.06333333333333334,1.4874958152448046,1.2918112287147605,1.203803129452555,50,50,ucb,2,sequence,outputs/ucb_1.0/dms_sequence_2_N-50_ini-1,1.0,False,False,False,300
7,0.010169491525423728,0.008571428571428572,0.007404914170313026,0.06285714285714286,1.3669128387762133,1.1863693840906362,1.104714286293635,0.020338983050847456,0.01,0.007404914170313026,0.06285714285714286,1.5205023137782632,1.3115733487765566,1.216505888324754,50,50,ucb,2,sequence,outputs/ucb_1.0/dms_sequence_2_N-50_ini-1,1.0,False,False,False,350
8,0.013559322033898305,0.01,0.009424436216762033,0.07,1.3941711723012629,1.2085112823456503,1.1324297927571025,0.01694915254237288,0.008333333333333333,0.009424436216762033,0.07,1.4965262798857573,1.2958712964373018,1.2079409773014107,50,50,ucb,2,sequence,outputs/ucb_1.0/dms_sequence_2_N-50_ini-1,1.0,False,False,False,400
9,0.01694915254237288,0.011111111111111112,0.010770784247728038,0.07111111111111111,1.4819725817030744,1.2582819963955028,1.1707994249700067,0.01694915254237288,0.008333333333333333,0.010770784247728038,0.07111111111111111,1.4965262798857573,1.2962534731626791,1.208484723129982,50,50,ucb,2,sequence,outputs/ucb_1.0/dms_sequence_2_N-50_ini-1,1.0,False,False,False,450
10,0.01694915254237288,0.01,0.013800067317401549,0.082,1.4866685626482057,1.282557286430247,1.1955459146832366,0.01694915254237288,0.008333333333333333,0.013800067317401549,0.082,1.4866685626482057,1.287476550383382,1.2009104436713613,50,50,ucb,2,sequence,outputs/ucb_1.0/dms_sequence_2_N-50_ini-1,1.0,False,False,False,500
11,0.01694915254237288,0.00909090909090909,0.014809828340626052,0.08,1.4866685626482057,1.2842040893349964,1.198286062572164,0.01694915254237288,0.008333333333333333,0.014809828340626052,0.08,1.4866685626482057,1.2845937895482007,1.2007116007203296,50,50,ucb,2,sequence,outputs/ucb_1.0/dms_sequence_2_N-50_ini-1,1.0,False,False,False,550
12,0.020338983050847456,0.01,0.01716593739481656,0.085,1.5031933121056653,1.302235717158035,1.2142502786842873,,,,,,,,50,50,ucb,2,sequence,outputs/ucb_1.0/dms_sequence_2_N-50_ini-1,1.0,False,False,False,600
1,0.3333333333333333,0.06,0.17647058823529413,0.3,0.09147203869658702,0.04899647175488904,0.022810793299633016,0.8888888888888888,0.013333333333333334,0.17647058823529413,0.3,0.1559287375343205,0.11328636676519624,0.09245516202230261,50,50,greedy,1,sequence,outputs/greedy_0.0/dms_sequence_1_N-50_ini-1,0.0,False,False,False,50
2,0.3333333333333333,0.03,0.29411764705882354,0.25,0.10129263570827995,0.06758650762896001,0.04706487007925632,0.7777777777777778,0.011666666666666667,0.29411764705882354,0.25,0.1512933735777592,0.1096605880620509,0.08883150187941467,50,50,greedy,1,sequence,outputs/greedy_0.0/dms_sequence_1_N-50_ini-1,0.0,False,False,False,100
3,0.3333333333333333,0.02,0.32941176470588235,0.18666666666666668,0.10129263570827995,0.06917361398458041,0.04976809655856958,0.7777777777777778,0.011666666666666667,0.32941176470588235,0.18666666666666668,0.14501429059181364,0.10652104656907813,0.08749282884844158,50,50,greedy,1,sequence,outputs/greedy_0.0/dms_sequence_1_N-50_ini-1,0.0,False,False,False,150
4,0.4444444444444444,0.02,0.4117647058823529,0.175,0.13235109427913225,0.09046320079192921,0.06806214590250331,0.7777777777777778,0.011666666666666667,0.4117647058823529,0.175,0.14501429059181364,0.10547815141729722,0.08631335697403442,50,50,greedy,1,sequence,outputs/greedy_0.0/dms_sequence_1_N-50_ini-1,0.0,False,False,False,200
5,0.4444444444444444,0.016,0.4588235294117647,0.156,0.13235109427913225,0.0913540015216183,0.06955023791551164,0.7777777777777778,0.011666666666666667,0.4588235294117647,0.156,0.14501429059181364,0.10687504819524032,0.0877848515336687,50,50,greedy,1,sequence,outputs/greedy_0.0/dms_sequence_1_N-50_ini-1,0.0,False,False,False,250
6,0.4444444444444444,0.013333333333333334,0.5176470588235295,0.14666666666666667,0.13235109427913225,0.09365821027846315,0.07295245374512885,0.6666666666666666,0.01,0.5176470588235295,0.14666666666666667,0.14156791813140165,0.10474743066096714,0.0863464860398499,50,50,greedy,1,sequence,outputs/greedy_0.0/dms_sequence_1_N-50_ini-1,0.0,False,False,False,300
7,0.4444444444444444,0.011428571428571429,0.611764705882353,0.14857142857142858,0.13235109427913225,0.09365821027846315,0.07327917759113092,0.7777777777777778,0.011666666666666667,0.611764705882353,0.14857142857142858,0.14501429059181364,0.10774375299871146,0.08936703844955801,50,50,greedy,1,sequence,outputs/greedy_0.0/dms_sequence_1_N-50_ini-1,0.0,False,False,False,350
8,0.6666666666666666,0.015,0.6705882352941176,0.1425,0.13982508492805015,0.10035805238779671,0.08019755932336091,0.7777777777777778,0.011666666666666667,0.6705882352941176,0.1425,0.1512933735777592,0.10901736169121354,0.08893468113914972,50,50,greedy,1,sequence,outputs/greedy_0.0/dms_sequence_1_N-50_ini-1,0.0,False,False,False,400
9,0.6666666666666666,0.013333333333333334,0.7294117647058823,0.13777777777777778,0.13982508492805015,0.10035805238779671,0.08078942643697401,0.7777777777777778,0.011666666666666667,0.7294117647058823,0.13777777777777778,0.1512933735777592,0.1096605880620509,0.08950336920616157,50,50,greedy,1,sequence,outputs/greedy_0.0/dms_sequence_1_N-50_ini-1,0.0,False,False,False,450
10,0.6666666666666666,0.012,0.7647058823529411,0.13,0.14034447248970044,0.10177914879920635,0.0824186369477881,0.7777777777777778,0.011666666666666667,0.7647058823529411,0.13,0.1512933735777592,0.10901736169121354,0.0891626619568266,50,50,greedy,1,sequence,outputs/greedy_0.0/dms_sequence_1_N-50_ini-1,0.0,False,False,False,500
11,0.7777777777777778,0.012727272727272728,0.8,0.12363636363636364,0.1512933735777592,0.10861769291026999,0.08811628464059072,0.8888888888888888,0.013333333333333334,0.8,0.12363636363636364,0.1559287375343205,0.11264314039435888,0.09203196746870577,50,50,greedy,1,sequence,outputs/greedy_0.0/dms_sequence_1_N-50_ini-1,0.0,False,False,False,550
12,0.8888888888888888,0.013333333333333334,0.8705882352941177,0.12333333333333334,0.1559287375343205,0.11264314039435888,0.09203196746870577,,,,,,,,50,50,greedy,1,sequence,outputs/greedy_0.0/dms_sequence_1_N-50_ini-1,0.0,False,False,False,600
1,0.0,0.0,0.0,0.0,-0.652432233462995,-0.9501742970389779,-1.1170198187919318,0.023728813559322035,0.011666666666666667,0.0,0.0,1.4564583778262201,1.2778729246173275,1.1963903297368572,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,25
2,0.003389830508474576,0.02,0.0010097610232245036,0.06,0.9470398194291441,0.8383223015360999,0.5222059249797485,0.013559322033898305,0.006666666666666667,0.0010097610232245036,0.06,1.285013465787593,1.1982678159047904,1.145016954841852,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,50
3,0.006779661016949152,0.02666666666666667,0.0013463480309660047,0.05333333333333334,1.0285284432351118,0.9100323411892415,0.8575454183515899,0.013559322033898305,0.006666666666666667,0.0013463480309660047,0.05333333333333334,1.3162424168188587,1.199652804097067,1.1424321642828033,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,75
4,0.010169491525423728,0.03,0.002019522046449007,0.06,1.1155654395061965,0.9880585868501635,0.9267405642625369,0.023728813559322035,0.011666666666666667,0.002019522046449007,0.06,1.5265930619272514,1.297864908106373,1.211336916733842,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,100
5,0.010169491525423728,0.024,0.0026926960619320095,0.064,1.1395639524632633,1.0169906155294304,0.9553606275646306,0.020338983050847456,0.01,0.0026926960619320095,0.064,1.5268639440782754,1.322524263594807,1.232060185010314,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,125
6,0.01694915254237288,0.03333333333333333,0.004039044092898014,0.08,1.442501102764765,1.1916299095159233,1.0830036153354095,0.020338983050847456,0.01,0.004039044092898014,0.08,1.5015050785658755,1.2935996856022374,1.2099930536816348,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,150
7,0.01694915254237288,0.02857142857142857,0.004039044092898014,0.06857142857142857,1.442501102764765,1.1950884498914085,1.095794290704414,0.030508474576271188,0.015,0.004039044092898014,0.06857142857142857,1.552321029323261,1.350756159765532,1.2608467088074404,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,175
8,0.020338983050847456,0.03,0.005385392123864019,0.08,1.478929810039774,1.2318413854465518,1.1264410542510406,0.023728813559322035,0.011666666666666667,0.005385392123864019,0.08,1.5296643109341854,1.317364735701695,1.2257441876430564,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,200
9,0.020338983050847456,0.02666666666666667,0.005385392123864019,0.07111111111111111,1.478929810039774,1.2321729143915026,1.1288838452302654,0.02711864406779661,0.013333333333333334,0.005385392123864019,0.07111111111111111,1.5374468641951684,1.3226905259174506,1.2307345845963367,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,225
10,0.020338983050847456,0.024,0.0063951531470885226,0.076,1.478929810039774,1.243884316637405,1.1412236893627614,0.023728813559322035,0.011666666666666667,0.0063951531470885226,0.076,1.5141017438680424,1.3078815881192376,1.2181956617994654,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,250
11,0.020338983050847456,0.02181818181818182,0.0063951531470885226,0.06909090909090909,1.478929810039774,1.243884316637405,1.1423378145456597,0.023728813559322035,0.011666666666666667,0.0063951531470885226,0.06909090909090909,1.5499398552847152,1.3386631298686038,1.2475222982976533,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,275
12,0.020338983050847456,0.02,0.008078088185796028,0.08,1.4893525621588999,1.2656474679255316,1.165343774026311,0.02711864406779661,0.013333333333333334,0.008078088185796028,0.08,1.5504846609923315,1.3307756651130624,1.2337090249350535,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,300
13,0.020338983050847456,0.018461538461538463,0.009424436216762033,0.08615384615384615,1.4950063618491238,1.2744506030522598,1.1802828588462673,0.023728813559322035,0.011666666666666667,0.009424436216762033,0.08615384615384615,1.5138363887036241,1.305589073096241,1.2159308199587153,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,325
14,0.020338983050847456,0.017142857142857144,0.01110737125546954,0.09428571428571429,1.4950063618491238,1.276887255468458,1.187447478555592,0.020338983050847456,0.01,0.01110737125546954,0.09428571428571429,1.4999937675246744,1.2870371501669733,1.2003611754540457,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,350
15,0.020338983050847456,0.016,0.011780545270952542,0.09333333333333334,1.4950063618491238,1.276887255468458,1.1887817826251077,0.04067796610169491,0.02,0.011780545270952542,0.09333333333333334,1.6987624423478809,1.4339589342658259,1.3154813090221558,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,375
16,0.023728813559322035,0.0175,0.012453719286435544,0.0925,1.5137494803303901,1.289740611116161,1.1992380421005329,0.023728813559322035,0.011666666666666667,0.012453719286435544,0.0925,1.515039558794995,1.3069799724617328,1.2168692336297204,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,400
17,0.023728813559322035,0.01647058823529412,0.012790306294177045,0.08941176470588236,1.5137494803303901,1.2936549468855407,1.2025807424036583,0.02711864406779661,0.013333333333333334,0.012790306294177045,0.08941176470588236,1.5305509347248303,1.3123187279427417,1.2203393176216824,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,425
18,0.023728813559322035,0.015555555555555555,0.013463480309660047,0.08888888888888889,1.5137494803303901,1.2936549468855407,1.2033138855271972,0.030508474576271188,0.015,0.013463480309660047,0.08888888888888889,1.559615330783254,1.336923437074335,1.2454788708302766,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,450
19,0.023728813559322035,0.014736842105263158,0.01413665432514305,0.08842105263157894,1.5137494803303901,1.2942993480031455,1.2048297318457204,0.02711864406779661,0.013333333333333334,0.01413665432514305,0.08842105263157894,1.5335884066143237,1.3220929527299257,1.2313863461875765,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,475
20,0.023728813559322035,0.014,0.015146415348367553,0.09,1.5137494803303901,1.2944289885320595,1.206724784077017,0.02711864406779661,0.013333333333333334,0.015146415348367553,0.09,1.5342432409951374,1.3087374000319398,1.2191998548429794,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,500
21,0.023728813559322035,0.013333333333333334,0.015819589363850556,0.08952380952380952,1.5137494803303901,1.2948133299653741,1.2080538344782736,0.02711864406779661,0.013333333333333334,0.015819589363850556,0.08952380952380952,1.5277974420724458,1.3135899239822955,1.2242697495464343,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,525
22,0.023728813559322035,0.012727272727272728,0.016492763379333558,0.0890909090909091,1.5137494803303901,1.2969064522992315,1.210429570344733,0.023728813559322035,0.011666666666666667,0.016492763379333558,0.0890909090909091,1.5164977587822945,1.3018289101149854,1.2145941948983432,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,550
23,0.023728813559322035,0.01217391304347826,0.017502524402558062,0.09043478260869565,1.5164977587822945,1.3018289101149854,1.2145941948983432,0.023728813559322035,0.011666666666666667,0.017502524402558062,0.09043478260869565,1.5164977587822945,1.3018289101149854,1.2145941948983432,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,575
24,0.023728813559322035,0.011666666666666667,0.018512285425782565,0.09166666666666666,1.5164977587822945,1.3018289101149854,1.2145941948983432,,,,,,,,25,25,greedy,2,sequence,outputs/greedy_0.0/dms_sequence_2_N-25_ini-1,0.0,False,False,False,600
1,0.0,0.0,0.09595959595959595,0.38,2.3210574329206786,2.034845626961777,1.8484295465106177,0.4,0.013333333333333334,0.09595959595959595,0.38,3.7721534161817543,3.328359537877811,3.105365909927777,50,50,ucb,0,sequence,outputs/ucb_1.0/dms_sequence_0_N-50_ini-1,1.0,False,False,False,50
2,0.05,0.01,0.2474747474747475,0.49,2.8796732612830795,2.5885555105429474,2.4115019448064383,0.65,0.021666666666666667,0.2474747474747475,0.49,3.9195895598511377,3.511964268304186,3.266428068743558,50,50,ucb,0,sequence,outputs/ucb_1.0/dms_sequence_0_N-50_ini-1,1.0,False,False,False,100
3,0.1,0.013333333333333334,0.40404040404040403,0.5333333333333333,3.193283161630336,2.843026045373205,2.65957745173248,0.6,0.02,0.40404040404040403,0.5333333333333333,3.9010686291913665,3.4714932012398427,3.2253096365420992,50,50,ucb,0,sequence,outputs/ucb_1.0/dms_sequence_0_N-50_ini-1,1.0,False,False,False,150
4,0.15,0.015,0.51010101010101,0.505,3.346747147432793,2.9851095214475434,2.7873274719002867,0.7,0.023333333333333334,0.51010101010101,0.505,4.003812426256933,3.583366157925023,3.325509232842013,50,50,ucb,0,sequence,outputs/ucb_1.0/dms_sequence_0_N-50_ini-1,1.0,False,False,False,200
5,0.3,0.024,0.5959595959595959,0.472,3.596485550572878,3.174300924984659,2.961680098479898,0.6,0.02,0.5959595959595959,0.472,3.974498184292675,3.5110321546089436,3.2621991132136894,50,50,ucb,0,sequence,outputs/ucb_1.0/dms_sequence_0_N-50_ini-1,1.0,False,False,False,250
6,0.35,0.023333333333333334,0.6262626262626263,0.41333333333333333,3.708804137009159,3.258021973256323,3.0337683803669075,0.85,0.028333333333333332,0.6262626262626263,0.41333333333333333,4.088177732986127,3.689769413337937,3.4366606271971802,50,50,ucb,0,sequence,outputs/ucb_1.0/dms_sequence_0_N-50_ini-1,1.0,False,False,False,300
7,0.6,0.03428571428571429,0.7575757575757576,0.42857142857142855,3.9096356676253734,3.4784731205259596,3.229962916066177,1.0,0.03333333333333333,0.7575757575757576,0.42857142857142855,4.111190018484667,3.7592052125200768,3.505652128750786,50,50,ucb,0,sequence,outputs/ucb_1.0/dms_sequence_0_N-50_ini-1,1.0,False,False,False,350
